relative_time,g_flux,r_flux,i_flux,z_flux,ZTF_r_flux,ZTF_g_flux,g_uncert,r_uncert,i_uncert,z_uncert,ZTF_r_uncert,ZTF_g_uncert,mwebv
-46.75200000000041,,,82.78538556912011,,,,,,76.503,,,,0.051
-42.771999999997206,,93.9608642711959,,,,,,54.355,,,,,0.051
-40.7019999999975,,380.9228800218673,,,,,,222.516,,,,,0.051
-38.791999999994005,,,99.79040621054297,,,,,,120.818,,,,0.051
-31.74199999999837,72.9436862580323,,,,,,73.106,,,,,,0.051
-15.861999999993714,46.22165960668364,,,,,,41.937,,,,,,0.051
-3.371999999995751,,,,14.610900065573285,,,,,,86.498,,,0.051
-1.9019999999945867,146.43993128512426,,104.58792730041921,,,,39.258,,39.72,,,,0.051
0.0,,,,,,864.7539210389472,,,,,,90.884,0.051
0.04200000000128057,,,,,794.472567052226,,,,,,69.384,,0.051
1.967000000004191,,,,,,1018.2552798452115,,,,,,81.925,0.051
2.0900000000037835,,,,,970.1247347571723,,,,,,94.803,,0.051
3.9240000000063446,,,,,,1134.1704937209056,,,,,,96.42,0.051
3.963999999999942,,,,,1074.0851546456583,,,,,,69.395,,0.051
4.108000000000175,1461.8546967173327,1199.824445435495,,,,,52.99,50.935,,,,,0.051
5.939000000005763,,,,,1185.974615767301,,,,,,64.431,,0.051
5.984000000004016,,,,,,1121.6707436602294,,,,,,79.256,0.051
7.9100000000034925,,,,,,1142.3374097447415,,,,,,75.72,0.051
7.967000000004191,,,,,918.8915370167072,,,,,,76.232,,0.051
8.138000000006286,1171.3605599911787,,1153.1791278106452,,,,70.748,,73.468,,,,0.051
9.939000000005763,,,,,922.2325138616794,,,,,,55.709,,0.051
9.960000000006403,,,,,,995.216268091627,,,,,,71.528,0.051
15.05800000000454,,923.8334417847738,1120.2162556333137,,,,,95.101,92.253,,,,0.051
22.148000000001048,,,,367.7409070028332,,,,,,250.37,,,0.051
22.158000000003085,,680.3821035717725,,,,,,217.49,,,,,0.051
24.00800000000163,,489.0492768810926,,664.4376533784522,,,,68.102,,112.353,,,0.051
25.88300000000163,,,,,419.07779279898926,,,,,,64.824,,0.051
25.901000000005297,,,,,,603.7387611679833,,,,,,75.986,0.051
27.885000000002037,,,,,,522.5112167064563,,,,,,84.964,0.051
27.923000000002503,,,,,358.817304940115,,,,,,77.067,,0.051
29.915000000000873,,,,,304.54419036737016,,,,,,50.658,,0.051
30.031000000002678,,,,,,405.0604654935302,,,,,,69.844,0.051
31.8440000000046,,,,,,567.7167217111518,,,,,,76.829,0.051
31.944000000003143,,,,,160.0804868986469,,,,,,43.433,,0.051
33.882000000005064,,,,,,432.0347380509045,,,,,,60.21,0.051
33.984000000004016,,,,,237.8960434377004,,,,,,59.175,,0.051
35.108000000000175,321.12794745288426,,555.995420343278,,,,63.064,,55.911,,,,0.051
37.900000000001455,,,,,,563.5731515786678,,,,,,137.085,0.051
39.99799999999959,260.3939127935801,401.76622379966693,,,,,54.489,47.44,,,,,0.051
40.88000000000466,,,,,,476.6914967668681,,,,,,104.65,0.051
40.94000000000233,,,,,396.71591200604735,,,,,,109.568,,0.051
42.87299999999959,,,,,,453.8548426468723,,,,,,74.928,0.051
53.94100000000617,,,,,,478.0972871507991,,,,,,105.001,0.051
57.91500000000087,,,,,,408.75527781505576,,,,,,63.424,0.051
67.90200000000186,,,,,,376.63755034746504,,,,,,86.091,0.051
69.88300000000163,,,,,,407.62088472793783,,,,,,88.927,0.051
